post,"Post spring break Mondays are the worst! 

If you enjoyed this content, follow @the_freshman_club for more college content! 

(Via  tiktok)

#college #collegeadvice #collegetips #freshman #thefreshmanclub #school #collegelife #university #education #school #student #love #memes #studentlife #study #instagram #tiktok #classof #highschool #motivation #followforfollowback #follow #collegefootball #collegegirls #collegebasketball #bhfyp #like #fun",2022-03-21 15:47:48,https://www.instagram.com/p/CbXxdKeFRwX,GraphImage,"['college', 'collegeadvice', 'collegetips', 'freshman', 'thefreshmanclub', 'school', 'collegelife', 'university', 'education', 'school', 'student', 'love', 'memes', 'studentlife', 'study', 'instagram', 'tiktok', 'classof', 'highschool', 'motivation', 'followforfollowback', 'follow', 'collegefootball', 'collegegirls', 'collegebasketball', 'bhfyp', 'like', 'fun']",['the_freshman_club'],['the_freshman_club'],,https://scontent-gmp1-1.cdninstagram.com/v/t51.2885-15/276261554_1119796295480649_4411608947998781650_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-gmp1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=5U2wyL5ZFe0AX8KF4Nk&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjc5ODkyMzIwMTgyMDA0MDIxNQ%3D%3D.2-ccb7-5&oh=00_AT_4Cgu3UdExnm6BH4MN_lYDCgGNBj1d6JT1wOpFgL968Q&oe=6295D753&_nc_sid=30a2ef
post,"Tag a business school major

If you enjoyed this content, follow @the_freshman_club for more college content! 

(Via  mbg553  tiktok)

#college #collegeadvice #collegetips #freshman #thefreshmanclub #school #collegelife #university #education #school #student #love #memes #studentlife #study #instagram #tiktok #classof #highschool #motivation #followforfollowback #follow #collegefootball #collegegirls #collegebasketball #bhfyp #like #fun",2022-03-04 19:56:07,https://www.instagram.com/p/CascOKmMYf-,GraphVideo,"['college', 'collegeadvice', 'collegetips', 'freshman', 'thefreshmanclub', 'school', 'collegelife', 'university', 'education', 'school', 'student', 'love', 'memes', 'studentlife', 'study', 'instagram', 'tiktok', 'classof', 'highschool', 'motivation', 'followforfollowback', 'follow', 'collegefootball', 'collegegirls', 'collegebasketball', 'bhfyp', 'like', 'fun']",['the_freshman_club'],"['thefreshmanclub_purdue', 'thefreshmanclubhawaii', 'thefreshmanclub_iu', 'thefreshmanclub_aggies', 'thefreshmanclub_alabama']",,https://scontent-gmp1-1.cdninstagram.com/v/t51.2885-15/275120710_682129473098672_6130073664810838689_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-gmp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=xFlSxLexdLkAX8Z8Fo5&edm=AAuNW_gBAAAA&ccb=7-5&oh=00_AT_shg1K0IUY3k-O5ajp6-q2Nq6PQI4YCVGkGhbj1kYRpg&oe=6291E265&_nc_sid=498da5
post,"Tag your roommates…

If you enjoyed this content, follow @the_freshman_club for more college content! 

#college #collegeadvice #collegetips #freshman #thefreshmanclub #school #collegelife #university #education #school #student #love #memes #studentlife #study #instagram #tiktok #classof #highschool #motivation #followforfollowback #follow #collegefootball #collegegirls #collegebasketball #bhfyp #like #fun",2022-02-25 19:58:18,https://www.instagram.com/p/CaabC4qvjFT,GraphImage,"['college', 'collegeadvice', 'collegetips', 'freshman', 'thefreshmanclub', 'school', 'collegelife', 'university', 'education', 'school', 'student', 'love', 'memes', 'studentlife', 'study', 'instagram', 'tiktok', 'classof', 'highschool', 'motivation', 'followforfollowback', 'follow', 'collegefootball', 'collegegirls', 'collegebasketball', 'bhfyp', 'like', 'fun']",['the_freshman_club'],['the_freshman_club'],,https://scontent-gmp1-1.cdninstagram.com/v/t51.2885-15/274752110_1898649867009172_6974889500622453085_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-gmp1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=INNRKHGQZOoAX-xOWkS&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjc4MTY1NDY2NTM5NjEwNTU1NQ%3D%3D.2-ccb7-5&oh=00_AT9Y6Dn3EDnj4PVVrGKKJjxzEox-aJH3jUUXr8MmTvnF7A&oe=62959D43&_nc_sid=30a2ef
post,"it’s Daddy Pete not Mr. PURDUE Pete

If you enjoyed this content, follow @the_freshman_club for more college content! 

(Via  @samtfairchild  tiktok)

#college #collegeadvice #collegetips #freshman #thefreshmanclub #school #collegelife #university #education #school #student #love #memes #studentlife #study #instagram #tiktok #classof #highschool #motivation #followforfollowback #follow #collegefootball #collegegirls #collegebasketball #bhfyp #like #fun",2022-02-18 21:44:43,https://www.instagram.com/p/CaIliArjfQC,GraphVideo,"['college', 'collegeadvice', 'collegetips', 'freshman', 'thefreshmanclub', 'school', 'collegelife', 'university', 'education', 'school', 'student', 'love', 'memes', 'studentlife', 'study', 'instagram', 'tiktok', 'classof', 'highschool', 'motivation', 'followforfollowback', 'follow', 'collegefootball', 'collegegirls', 'collegebasketball', 'bhfyp', 'like', 'fun']","['the_freshman_club', 'samtfairchild']",['the_freshman_club'],,https://scontent-gmp1-1.cdninstagram.com/v/t51.2885-15/274097924_306730964856234_5807492866398857438_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-gmp1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=5Wqkfaw36qkAX-lPDGg&edm=APU89FABAAAA&ccb=7-5&oh=00_AT99e8TNAmfBJH56vmNA2AkI8leym9-al5QK5byrPa_itw&oe=6291A95B&_nc_sid=86f79a
post,"Send these to your valentine 😉

If you enjoyed this content, follow @the_freshman_club for more college content! 

#college #collegeadvice #collegetips #freshman #thefreshmanclub #school #collegelife #university #education #school #student #love #memes #studentlife #study #instagram #tiktok #classof #highschool #motivation #followforfollowback #follow #collegefootball #collegegirls #collegebasketball #bhfyp #like #fun",2022-02-13 20:28:58,https://www.instagram.com/p/CZ7lBCKPk7S,GraphSidecar,"['college', 'collegeadvice', 'collegetips', 'freshman', 'thefreshmanclub', 'school', 'collegelife', 'university', 'education', 'school', 'student', 'love', 'memes', 'studentlife', 'study', 'instagram', 'tiktok', 'classof', 'highschool', 'motivation', 'followforfollowback', 'follow', 'collegefootball', 'collegegirls', 'collegebasketball', 'bhfyp', 'like', 'fun']",['the_freshman_club'],['the_freshman_club'],,https://scontent-gmp1-1.cdninstagram.com/v/t51.2885-15/273904977_494501525444847_8153612231013369847_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-gmp1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=hKXFcGb4qWsAX92_2JR&edm=APU89FABAAAA&ccb=7-5&oh=00_AT-EUVot4ZWcQ8ccalwwoWt-Ksa9cELxOGtysY4dOAXuRA&oe=6296A0E8&_nc_sid=86f79a
post,"Bring me my money! 

If you enjoyed this content, follow @the_freshman_club for more college content! 

(Via  camb1tch_the_third  tiktok)

#college #collegeadvice #collegetips #freshman #thefreshmanclub #school #collegelife #university #education #school #student #love #memes #studentlife #study #instagram #tiktok #classof #highschool #motivation #followforfollowback #follow #collegefootball #collegegirls #collegebasketball #bhfyp #like #fun",2022-02-07 16:13:28,https://www.instagram.com/p/CZrq5tKpz4_,GraphVideo,"['college', 'collegeadvice', 'collegetips', 'freshman', 'thefreshmanclub', 'school', 'collegelife', 'university', 'education', 'school', 'student', 'love', 'memes', 'studentlife', 'study', 'instagram', 'tiktok', 'classof', 'highschool', 'motivation', 'followforfollowback', 'follow', 'collegefootball', 'collegegirls', 'collegebasketball', 'bhfyp', 'like', 'fun']",['the_freshman_club'],"['thefreshmanclub_purdue', 'thefreshmanclubhawaii', 'thefreshmanclub_iu', 'thefreshmanclub_aggies', 'thefreshmanclub_alabama', 'thefreshmanclub_arizona']",,https://scontent-gmp1-1.cdninstagram.com/v/t51.2885-15/273521860_641478883763594_3210307939165113845_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-gmp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=4mhM0TnFUgMAX86dNG3&edm=APU89FABAAAA&ccb=7-5&oh=00_AT9ob4KfwU_EfVuWNz44QGYYhzyHpmDZcvtkHkd1NlJvYA&oe=6291D7C5&_nc_sid=86f79a
post,"Putting that engineering degree to work

If you enjoyed this content, follow @the_freshman_club for more college content! 

(Via  @theauthenticjp )

#college #collegeadvice #collegetips #freshman #thefreshmanclub #school #collegelife #university #education #school #student #love #memes #studentlife #study #instagram #tiktok #classof #highschool #motivation #followforfollowback #follow #collegefootball #collegegirls #collegebasketball #bhfyp #like #fun",2022-02-05 23:17:21,https://www.instagram.com/p/CZnR6c-Dr4S,GraphVideo,"['college', 'collegeadvice', 'collegetips', 'freshman', 'thefreshmanclub', 'school', 'collegelife', 'university', 'education', 'school', 'student', 'love', 'memes', 'studentlife', 'study', 'instagram', 'tiktok', 'classof', 'highschool', 'motivation', 'followforfollowback', 'follow', 'collegefootball', 'collegegirls', 'collegebasketball', 'bhfyp', 'like', 'fun']","['the_freshman_club', 'theauthenticjp']",['the_freshman_club'],,https://scontent-gmp1-1.cdninstagram.com/v/t51.2885-15/273202575_359622372346870_5634831136757512875_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-gmp1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=YeJKbsCs5JYAX9NhJLc&edm=APU89FABAAAA&ccb=7-5&oh=00_AT9UdBNJm6lZuH4z8Or8GwOh238fkRPGFO748bZwGMl4zg&oe=629174AB&_nc_sid=86f79a
post,"Wait what?

If you enjoyed this content, follow @the_freshman_club for more college content! 

(Via  bruhtish  tiktok)

#college #collegeadvice #collegetips #freshman #thefreshmanclub #school #collegelife #university #education #school #student #love #memes #studentlife #study #instagram #tiktok #classof #highschool #motivation #followforfollowback #follow #collegefootball #collegegirls #collegebasketball #bhfyp #like #fun",2022-02-04 17:08:59,https://www.instagram.com/p/CZkC5Z1JuQL,GraphVideo,"['college', 'collegeadvice', 'collegetips', 'freshman', 'thefreshmanclub', 'school', 'collegelife', 'university', 'education', 'school', 'student', 'love', 'memes', 'studentlife', 'study', 'instagram', 'tiktok', 'classof', 'highschool', 'motivation', 'followforfollowback', 'follow', 'collegefootball', 'collegegirls', 'collegebasketball', 'bhfyp', 'like', 'fun']",['the_freshman_club'],['the_freshman_club'],,https://scontent-gmp1-1.cdninstagram.com/v/t51.2885-15/273416357_641299350481087_3766135468046973592_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-gmp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=8IQkAwpsFykAX9TIlLR&edm=APU89FABAAAA&ccb=7-5&oh=00_AT-BWSbiMy7qd1QfNcBPQ1cYUBJl-nFG_5R1DoJwu20PuA&oe=6291BE3B&_nc_sid=86f79a
post,"Live look at my GPA….

If you enjoyed this content, follow @the_freshman_club for more college content! 

(Via  @zach_galocy )

#college #collegeadvice #collegetips #freshman #thefreshmanclub #school #collegelife #university #education #school #student #love #memes #studentlife #study #instagram #tiktok #classof #highschool #motivation #followforfollowback #follow #collegefootball #collegegirls #collegebasketball #bhfyp #like #fun",2022-02-04 04:52:52,https://www.instagram.com/p/CZiupqHDU_B,GraphVideo,"['college', 'collegeadvice', 'collegetips', 'freshman', 'thefreshmanclub', 'school', 'collegelife', 'university', 'education', 'school', 'student', 'love', 'memes', 'studentlife', 'study', 'instagram', 'tiktok', 'classof', 'highschool', 'motivation', 'followforfollowback', 'follow', 'collegefootball', 'collegegirls', 'collegebasketball', 'bhfyp', 'like', 'fun']","['the_freshman_club', 'zach_galocy']",['the_freshman_club'],,https://scontent-gmp1-1.cdninstagram.com/v/t51.2885-15/273401927_946311449614319_5002559063193053296_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-gmp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=ANdha0JwKj8AX-8_mVu&edm=APU89FABAAAA&ccb=7-5&oh=00_AT8NahjmRP04xbAZ_mTWH0aCixajp9oRJTAnWWnIDcagCA&oe=6291E398&_nc_sid=86f79a
post,"Mondays be like…

If you enjoyed this content, follow @the_freshman_club for more college content! 

(Via  chloe.town  tiktok)

#college #collegeadvice #collegetips #freshman #thefreshmanclub #school #collegelife #university #education #school #student #love #memes #studentlife #study #instagram #tiktok #classof #highschool #motivation #followforfollowback #follow #collegefootball #collegegirls #collegebasketball #bhfyp #like #fun",2022-01-31 16:36:34,https://www.instagram.com/p/CZZsFegJVYB,GraphImage,"['college', 'collegeadvice', 'collegetips', 'freshman', 'thefreshmanclub', 'school', 'collegelife', 'university', 'education', 'school', 'student', 'love', 'memes', 'studentlife', 'study', 'instagram', 'tiktok', 'classof', 'highschool', 'motivation', 'followforfollowback', 'follow', 'collegefootball', 'collegegirls', 'collegebasketball', 'bhfyp', 'like', 'fun']",['the_freshman_club'],['the_freshman_club'],,https://scontent-gmp1-1.cdninstagram.com/v/t51.2885-15/272994763_459457119189365_5692599500843211213_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-gmp1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=aG3w5NWoPYwAX94lKdM&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=Mjc2MzQzMzczNjc2Mzk1NDY4OQ%3D%3D.2-ccb7-5&oh=00_AT8S_0nykvC920VXnPA4Sbo4z12SKIE2W9BVArvQpPPELg&oe=62965D4A&_nc_sid=30a2ef
post,"Two different professors! Who’s better? Left or right?? 

If you enjoyed this content, follow @the_freshman_club for more college content! 

(Via  ambassadorsilly  tiktok)

#college #collegeadvice #collegetips #freshman #thefreshmanclub #school #collegelife #university #education #school #student #love #memes #studentlife #study #instagram #tiktok #classof #highschool #motivation #followforfollowback #follow #collegefootball #collegegirls #collegebasketball #bhfyp #like #fun",2022-01-27 05:15:27,https://www.instagram.com/p/CZOK1f3h6xe,GraphVideo,"['college', 'collegeadvice', 'collegetips', 'freshman', 'thefreshmanclub', 'school', 'collegelife', 'university', 'education', 'school', 'student', 'love', 'memes', 'studentlife', 'study', 'instagram', 'tiktok', 'classof', 'highschool', 'motivation', 'followforfollowback', 'follow', 'collegefootball', 'collegegirls', 'collegebasketball', 'bhfyp', 'like', 'fun']",['the_freshman_club'],['the_freshman_club'],,https://scontent-gmp1-1.cdninstagram.com/v/t51.2885-15/272617056_113282297923761_912097701772390382_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-gmp1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=HTE1h-gKatAAX9PtiEW&tn=GXjwv-8Ziw7xd4Gf&edm=APU89FABAAAA&ccb=7-5&oh=00_AT_urM62Ps03Deb8DGzBA_SNRh15KJC76tecyfrvY9QKhA&oe=6291A510&_nc_sid=86f79a
post,"RA’s have no chill…is your RA cool??

If you enjoyed this content, follow @the_freshman_club for more college content! 

(Via  katefm  tiktok)

#college #collegeadvice #collegetips #freshman #thefreshmanclub #school #collegelife #university #education #school #student #love #memes #studentlife #study #instagram #tiktok #classof #highschool #motivation #followforfollowback #follow #collegefootball #collegegirls #collegebasketball #bhfyp #like #fun",2022-01-18 17:26:01,https://www.instagram.com/p/CY4TaTGp2bB,GraphSidecar,"['college', 'collegeadvice', 'collegetips', 'freshman', 'thefreshmanclub', 'school', 'collegelife', 'university', 'education', 'school', 'student', 'love', 'memes', 'studentlife', 'study', 'instagram', 'tiktok', 'classof', 'highschool', 'motivation', 'followforfollowback', 'follow', 'collegefootball', 'collegegirls', 'collegebasketball', 'bhfyp', 'like', 'fun']",['the_freshman_club'],['thefreshmanclub_purdue'],,https://scontent-gmp1-1.cdninstagram.com/v/t51.2885-15/272064320_956805611897648_5530892773827643448_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-gmp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=1JfBoCL0cRUAX_tNWPo&edm=APU89FABAAAA&ccb=7-5&oh=00_AT8cuHQTPDcZvDau6q4_qMyDrjST-X2K-Sql3Vs1hikt9A&oe=6295DC92&_nc_sid=86f79a
